0.0007,0.072583,0.143319,12778379.900391,3.61,0.126,1983.441598,0.45486
0.000553,0.053651,0.117021,8569591.070312,3.56,0.1245,1985.558398,0.44322
0.000401,0.042504,0.092719,4829091.125,3.55,0.1309,2080.814401,0.4646949999999999
0.000624,0.065705,0.130739,10308081.716797,3.61,0.1237,1949.572797,0.446557
0.000596,0.061977,0.127283,9326910.427734,3.61,0.1266,1997.553598,0.45702599999999993
0.000444,0.044926,0.100547,5873327.65625,3.6,0.1284,2042.0064,0.46224
0.000602,0.060585,0.12596,9912247.28125,3.5,0.125,1989.791997,0.4375
0.000481,0.049741,0.107906,6314773.476562,3.78,0.1304,2093.515201,0.4929119999999999
0.000455,0.043298,0.100055,6517269.507812,3.45,0.1258,2008.843199,0.43401
0.000497,0.046747,0.107653,7552577.53125,3.81,0.1276,2025.071999,0.486156
0.000561,0.054948,0.118258,8811251.726562,3.55,0.1242,1979.913598,0.44090999999999997
0.000561,0.056625,0.120207,8504255.994141,3.62,0.1234,1944.633597,0.446708
0.000586,0.055399,0.123416,9535438.947266,3.81,0.1273,2013.782399,0.48501299999999997
0.000476,0.049379,0.107442,6430743.328125,3.6,0.1291,2046.945599,0.46476
0.000624,0.067949,0.131556,10382045.566406,3.67,0.1233,1954.511996,0.452511
0.000697,0.072365,0.142821,12682756.400391,3.56,0.1271,2010.959998,0.452476
0.000529,0.052802,0.116136,7777530.953125,3.65,0.1281,2013.782399,0.46756499999999995
0.000679,0.069878,0.140305,12113283.240234,3.59,0.1211,1890.302395,0.434749
0.000476,0.046679,0.105809,6336394.751953,3.59,0.1301,2087.8704,0.46705899999999995
0.00045,0.04328,0.100002,6364285.078125,3.6,0.1281,2027.8944,0.46115999999999996
0.000393,0.041206,0.091364,4812451.5625,3.62,0.1305,2077.286401,0.47241000000000005
0.000589,0.056215,0.12406,10108281.173828,3.61,0.1229,1955.923197,0.443669
0.00044,0.043552,0.099542,5715764.1875,3.6,0.1294,2056.824,0.46584
0.000551,0.049181,0.116786,8357383.15625,3.55,0.127,2043.4176,0.45085
0.000527,0.047745,0.113068,8142127.179688,3.64,0.1249,2006.726398,0.454636
0.000509,0.045931,0.10809,8037571.164062,3.4,0.1254,2009.548799,0.42636
0.000428,0.043185,0.097558,5261880.8125,3.64,0.1305,2075.169601,0.47502000000000005
