0.001782,0.042473,0.264496,21627.0,2.49,0.015546,711.244798
0.00218,0.057795,0.302139,31643.5,2.38,0.014878,639.273596
0.00173,0.034687,0.256424,21079.5,2.49,0.015566,711.244797
0.002031,0.048019,0.28447,27890.84375,2.4,0.014865,664.675196
0.002485,0.105968,0.32843,40485.0,2.39,0.014749,644.918396
0.002085,0.052667,0.291794,29233.90625,2.39,0.014894,658.324796
0.002224,0.050883,0.287766,36303.5,2.24,0.014212,618.811196
0.001907,0.052389,0.281525,24003.5,2.49,0.015243,687.959997
0.002081,0.052755,0.290771,29096.9375,2.39,0.014987,663.969596
0.001922,0.045607,0.27478,24729.5,2.42,0.015106,685.843197
0.001905,0.042572,0.274063,24601.5,2.44,0.015131,689.371197
0.002081,0.052755,0.290771,29096.9375,2.39,0.014987,663.969596
