0.000236,0.007661,0.054993,31.0,2.84,0.059259,1059.105591,0.16829555999999998
0.000813,0.024742,0.155762,219.75,2.84,0.05835,1042.171191,0.165714
0.000236,0.007661,0.054993,31.0,2.84,0.059259,1059.105591,0.16829555999999998
0.000612,0.02005,0.123581,156.75,2.84,0.058094,1043.582391,0.16498696
0.000612,0.02005,0.123581,156.75,2.84,0.058094,1043.582391,0.16498696
0.000612,0.02005,0.123581,156.75,2.84,0.058094,1043.582391,0.16498696
0.000562,0.018223,0.115067,131.25,2.84,0.058454,1046.404791,0.16600936
0.000562,0.018223,0.115067,131.25,2.84,0.058454,1046.404791,0.16600936
0.000612,0.02005,0.123581,156.75,2.84,0.058094,1043.582391,0.16498696
0.000236,0.007661,0.054993,31.0,2.84,0.059259,1059.105591,0.16829555999999998
0.000542,0.01727,0.108353,125.75,2.84,0.058634,1055.577591,0.16652055999999998
0.000612,0.02005,0.123581,156.75,2.84,0.058094,1043.582391,0.16498696
0.000562,0.018223,0.115067,131.25,2.84,0.058454,1046.404791,0.16600936
0.000324,0.010201,0.071548,46.5,2.84,0.058067,1038.643191,0.16491028
0.000562,0.018223,0.115067,131.25,2.84,0.058454,1046.404791,0.16600936
0.000288,0.008804,0.064407,35.0,2.84,0.058637,1052.049591,0.16652908
0.000813,0.024742,0.155762,219.75,2.84,0.05835,1042.171191,0.165714
0.000324,0.010201,0.071548,46.5,2.84,0.058067,1038.643191,0.16491028
0.000562,0.018223,0.115067,131.25,2.84,0.058454,1046.404791,0.16600936
0.000292,0.008948,0.065018,36.5,2.84,0.05822,1041.465591,0.1653448
0.000236,0.007661,0.054993,31.0,2.84,0.059259,1059.105591,0.16829555999999998
0.000612,0.02005,0.123581,156.75,2.84,0.058094,1043.582391,0.16498696
0.000562,0.018223,0.115067,131.25,2.84,0.058454,1046.404791,0.16600936
0.000288,0.008804,0.064407,35.0,2.84,0.058637,1052.049591,0.16652908
0.000562,0.018223,0.115067,131.25,2.84,0.058454,1046.404791,0.16600936
0.000612,0.02005,0.123581,156.75,2.84,0.058094,1043.582391,0.16498696
