465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,433002,3255,20,351,211,25,20,25
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,211,25,20,25
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,211,25,20,25
465535,464234,3250,430664,41011,4514,42827,44415,30,448896,20,435071,433002,3255,20,351,20,20,20,210
465535,458082,3119,412863,41011,4514,42827,44415,30,432554,215,435071,433002,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,211,25,20,25
465535,456042,3250,430664,41011,432599,42827,44415,3255,4783,215,435071,446003,3255,20,351,20,20,20,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,444812,20,435071,446003,3255,20,351,211,25,20,20
465535,464234,3250,430664,41011,4514,460416,44415,30,432554,215,435071,433002,3255,20,351,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,433002,3255,20,351,211,25,20,25
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3119,412863,41011,4514,42827,44415,30,432554,215,435071,433002,3255,20,3255,20,20,20,20
465535,458082,30,457591,48946,4514,42827,44415,30,463603,20,435071,446003,3255,215,3255,20,215,215,215
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,433002,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,21,25,215,25
465535,458082,3250,430664,41011,4514,42827,44415,30,448896,20,435071,433002,3255,20,351,20,20,20,215
465535,458082,3117,412863,41011,465328,42827,44415,30,432554,20,435071,446003,3255,20,351,215,20,20,20
465535,464234,3250,430664,41011,4514,460416,44415,30,432554,215,435071,446003,3255,20,351,20,20,20,20
465535,458082,3255,412863,41011,460027,42827,44415,30,432554,20,435071,446003,3255,20,3255,20,20,20,20
465535,456042,3250,430664,432867,4514,42827,44415,3255,448896,215,435071,435330,3255,20,351,20,20,20,20
465535,458082,3255,412863,41011,460027,42827,44415,30,432554,20,435071,446003,3255,20,3255,20,20,20,20
465535,458082,3117,412863,41011,465328,42827,44415,30,432554,20,435071,446003,3255,20,351,215,20,20,20
465535,464234,3250,430664,41011,4514,460416,44415,30,432554,215,435071,446003,3255,20,351,20,25,20,20
465535,456042,3250,430664,432867,4514,42827,44415,3255,448896,215,435071,435330,3255,20,351,20,20,20,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,444812,20,435071,446003,3255,20,351,211,25,20,20
465535,456042,3250,430664,41011,432599,42827,44415,3255,432554,20,444960,446003,3255,20,3163,27,25,20,20
465535,458082,3250,430664,41011,4514,42827,44415,30,448896,20,435071,433002,3255,20,351,20,20,20,215
465535,458082,3117,412863,41011,465328,42827,44415,30,432554,215,435071,446003,3255,20,351,215,20,20,20
465535,458082,3119,412863,41011,4514,42827,44415,30,432554,215,435071,433002,3255,20,3255,20,20,20,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,21,25,20,20
465535,458082,30,457591,48946,4514,42827,44415,30,463603,20,435071,446003,3255,215,3255,20,215,215,215
465535,458082,3255,412863,41011,460027,42827,44415,30,432554,20,435071,446003,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,21,25,215,25
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,23,20,20,25
465535,456042,3250,430664,432867,4514,42827,44415,3255,448896,215,435071,435330,3255,20,351,20,20,20,20
465535,458082,3115,412863,41011,4514,42827,44415,3255,48823,215,435071,433002,3255,20,3255,20,20,20,20
465535,464234,3250,430664,41011,45983,42827,44415,3255,432554,20,444960,433002,3255,20,3163,27,25,210,20
465535,456042,3250,430664,41011,432599,42827,44415,3255,432554,20,444960,446003,3255,20,3163,27,25,20,20
465535,456042,3250,430664,41011,432599,42827,44415,3255,4783,215,435071,446003,3255,20,351,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,21,25,20,20
465535,464234,3250,430664,41011,45983,42827,44415,3255,432554,20,444960,433002,3255,20,3163,27,25,210,20
465535,458082,3250,430664,41011,4514,42827,44415,30,448896,20,435071,433002,3255,20,351,20,20,20,215
465535,464234,3250,430664,41011,45983,42827,44415,3255,432554,20,444960,433002,3234,20,3163,27,25,210,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,456042,3250,430664,432867,4514,42827,44415,3255,448896,215,435071,435330,3255,20,351,20,20,20,20
465535,458082,3117,412863,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,215,20,215,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,433002,3255,20,3255,20,20,20,20
465535,458082,3119,412863,41011,4514,42827,44415,30,4783,215,435071,433002,3255,20,3241,20,20,215,20
465535,464234,3250,464936,41011,436104,42827,44415,30,432554,20,435071,452909,3255,20,351,211,20,20,20
465535,464234,3250,430664,41011,45983,42827,44415,3255,432554,20,444960,446003,3255,20,3163,27,25,210,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,211,25,20,25
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,413260,3255,20,351,211,25,20,25
465535,458082,3119,412863,41011,4514,42827,44415,30,432554,215,435071,433002,3255,20,3255,20,20,20,20
465535,458082,3250,430664,41011,4514,42827,44415,30,448896,20,435071,433002,3255,20,351,20,20,20,215
465535,458082,3250,430664,41011,432599,42827,44415,3255,4783,215,435071,446003,3255,20,351,20,20,20,20
465535,456042,3250,464936,432867,4514,42827,44415,3255,448896,215,435071,435330,3255,20,351,20,20,20,20
465535,458082,3117,412863,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,215,20,215,20
465535,458082,3115,412863,41011,4514,42827,44415,30,48823,215,435071,41758,3255,20,3255,20,20,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,448896,20,435071,433002,3255,20,351,20,20,20,215
465535,464234,3250,464936,41011,436104,42827,44415,30,48823,210,435071,433002,3255,20,351,211,25,20,20
465535,456042,3250,430664,432867,4514,42827,44415,3255,448896,215,435071,435330,3255,20,351,20,20,20,20
465535,458082,3119,412863,41011,4514,42827,44415,3255,432554,215,435071,433002,3255,20,3255,20,20,20,20
465535,464234,3250,430664,41011,4514,460416,44415,30,432554,215,435071,446003,3255,20,351,20,25,20,20
465535,458082,3255,412863,41011,460027,42827,44415,30,432554,20,435071,446003,3255,20,3255,20,20,20,20
465535,458082,3255,412863,41011,460027,42827,44415,30,432554,20,435071,446003,3255,20,3255,20,20,20,20
465535,464234,3250,430664,41011,4514,460416,44415,30,432554,215,435071,446003,3255,20,351,20,25,20,20
465535,458082,3117,412863,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,215,20,215,20
465535,458082,30,457591,41011,444799,42827,44415,30,463603,215,435071,446003,3255,215,3255,20,215,215,215
465535,464234,3250,430664,41011,4514,460416,44415,30,432554,215,435071,446003,3255,20,351,20,20,20,20
465535,458082,30,412863,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,3255,215,27,20,20
465535,464234,30,447308,41011,432599,42827,44415,30,448896,20,435071,423544,3255,20,3255,20,215,215,215
465535,464234,3250,430664,41011,45983,42827,44415,3255,432554,20,444960,430970,3255,20,3163,27,25,210,20
465535,458082,3250,430664,41011,432599,42827,44415,3255,4783,215,435071,446003,3255,20,351,20,20,20,20
465535,464234,3250,464936,41011,436104,42827,44415,30,432554,20,435071,433002,3255,20,351,23,25,20,20
465535,458082,3250,464936,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,211,25,20,25
465535,456042,3250,430664,41011,432599,42827,44415,3255,4783,215,435071,446003,3255,20,351,20,20,20,20
465535,458082,3119,412863,41011,4514,42827,44415,30,432554,215,435071,446003,3255,20,3255,20,20,20,20
465535,464234,3250,430664,41011,4514,460416,44415,30,432554,215,435071,433002,3255,20,351,20,20,20,20
465535,458082,3117,412863,41011,4514,42827,44415,30,432554,20,435071,446003,3255,20,351,215,20,215,20
