5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000205,0.007135,0.049774,219.75,2.88,0.056751,1045.699191,0.16344288
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000136,0.004058,0.032394,125.75,2.88,0.057168,1059.105591,0.16464383999999999
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
0.000205,0.007135,0.049774,219.75,2.88,0.056751,1045.699191,0.16344288
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
7.4e-05,0.002448,0.018372,36.5,2.88,0.056682,1044.993591,0.16324416
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000136,0.004058,0.032394,125.75,2.88,0.057168,1059.105591,0.16464383999999999
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
5.4e-05,0.001672,0.012924,27.5,2.88,0.058073,1068.983991,0.16725024
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000205,0.007135,0.049774,219.75,2.88,0.056751,1045.699191,0.16344288
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000136,0.004058,0.032394,125.75,2.88,0.057168,1059.105591,0.16464383999999999
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000205,0.007135,0.049774,219.75,2.88,0.056751,1045.699191,0.16344288
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
6e-05,0.0019,0.014771,31.5,2.88,0.05777,1066.161591,0.1663776
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.00011,0.003388,0.027084,85.0,2.88,0.056211,1046.404791,0.16188767999999998
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
7.2e-05,0.002395,0.017548,35.5,2.88,0.057065,1051.343991,0.1643472
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
7.4e-05,0.002448,0.018372,36.5,2.88,0.056682,1044.993591,0.16324416
5.9e-05,0.001869,0.014511,31.0,2.88,0.057653,1062.633591,0.16604064
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000205,0.007135,0.049774,219.75,2.88,0.056751,1045.699191,0.16344288
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
0.000205,0.007135,0.049774,219.75,2.88,0.056751,1045.699191,0.16344288
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
7.4e-05,0.002448,0.018372,36.5,2.88,0.056682,1044.993591,0.16324416
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
7.4e-05,0.002448,0.018372,36.5,2.88,0.056682,1044.993591,0.16324416
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000136,0.004058,0.032394,125.75,2.88,0.057168,1059.105591,0.16464383999999999
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000142,0.004136,0.03421,131.25,2.88,0.056742,1049.932791,0.16341696
0.00011,0.003388,0.027084,85.0,2.88,0.056211,1046.404791,0.16188767999999998
8.2e-05,0.002718,0.020874,46.5,2.88,0.056549,1042.171191,0.16286112
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
7.3e-05,0.002425,0.018158,35.0,2.88,0.057272,1055.577591,0.16494336
0.000205,0.007135,0.049774,219.75,2.88,0.056751,1045.699191,0.16344288
0.000154,0.00451,0.037216,156.75,2.88,0.056459,1047.110391,0.16260192
