4.3e-05,0.00356,0.012944,890280.203125,3.77,0.1272,2075.875193,0.479544
4.3e-05,0.003497,0.012882,888264.375,3.77,0.1278,2081.519993,0.481806
5.2e-05,0.00439,0.016173,1161426.5,3.68,0.1255,2026.483192,0.46184000000000003
4.3e-05,0.003563,0.013106,920425.882812,3.77,0.1231,1982.030391,0.464087
4.6e-05,0.004527,0.01543,940427.1875,3.68,0.1272,2049.767993,0.46809600000000007
4.4e-05,0.003887,0.015139,828572.335938,3.67,0.1256,2020.838392,0.460952
4.7e-05,0.004468,0.014432,1012695.085938,3.63,0.1263,2053.295992,0.45846899999999996
4.2e-05,0.003564,0.012674,831763.15625,3.74,0.1312,2134.439995,0.49068800000000007
4.2e-05,0.003651,0.013303,836882.835938,3.65,0.1257,2037.772792,0.458805
6.8e-05,0.008136,0.023743,2013429.875,3.68,0.1272,2035.655993,0.46809600000000007
4.2e-05,0.003814,0.013578,782884.070312,3.75,0.1292,2097.748794,0.48450000000000004
4.3e-05,0.003566,0.013024,893159.679688,3.77,0.1278,2087.164793,0.481806
6.3e-05,0.007995,0.02238,1636916.625,3.63,0.1212,1941.105589,0.439956
4.8e-05,0.004367,0.01395,1048706.296875,3.62,0.1263,2060.351993,0.457206
4.2e-05,0.003745,0.013138,838253.65625,3.74,0.1281,2085.753593,0.479094
4.3e-05,0.003794,0.014641,826138.992188,3.67,0.1262,2026.483193,0.463154
4e-05,0.00364,0.013598,736692.210938,3.63,0.1248,2015.899192,0.453024
5.2e-05,0.004379,0.016224,1160749.65625,3.68,0.1271,2056.823992,0.467728
5.1e-05,0.003838,0.013772,1200514.054688,3.7,0.1253,2027.188792,0.46361
4.7e-05,0.003855,0.014643,1009628.546875,3.62,0.1275,2065.996793,0.46155
5.1e-05,0.004553,0.015146,1196022.304688,3.68,0.1235,2001.787191,0.45448
4.2e-05,0.0037,0.012879,831713.5625,3.74,0.1313,2137.262395,0.49106200000000005
4.4e-05,0.003526,0.013356,893659.6875,3.73,0.1287,2092.103994,0.480051
5.9e-05,0.006255,0.020498,1464171.140625,3.63,0.1262,2037.772792,0.458106
5.1e-05,0.004648,0.015307,1191013.03125,3.65,0.1228,1991.908791,0.44822
4.5e-05,0.004856,0.014513,936114.078125,3.62,0.1269,2067.407993,0.45937800000000006
4.3e-05,0.003574,0.012445,865995.03125,3.82,0.1281,2088.575994,0.48934199999999994
4.2e-05,0.003726,0.012963,824648.875,3.74,0.131,2136.556795,0.48994000000000004
4.3e-05,0.003568,0.013022,891059.335938,3.77,0.1278,2088.575993,0.481806
4.6e-05,0.005003,0.01562,923973.203125,3.62,0.1253,2028.599992,0.453586
5.1e-05,0.004575,0.015185,1189591.867188,3.68,0.1239,2008.843191,0.455952
4.5e-05,0.003854,0.013962,903990.9375,3.73,0.1286,2091.398394,0.479678
4.8e-05,0.004364,0.014003,1068973.375,3.62,0.1234,2001.787191,0.446708
5.1e-05,0.00447,0.016495,1114454.21875,3.62,0.1287,2088.575994,0.46589400000000003
4.2e-05,0.003568,0.012686,831675.5625,3.74,0.1316,2139.379195,0.492184
4.2e-05,0.0037,0.012879,831713.5625,3.74,0.1313,2137.262395,0.49106200000000005
4.7e-05,0.003829,0.014565,1013283.570312,3.68,0.1258,2036.361592,0.462944
4.6e-05,0.003998,0.013739,1024728.3125,3.77,0.1218,1966.50719,0.45918600000000004
4.4e-05,0.003518,0.01304,905146.304688,3.77,0.1291,2106.921594,0.486707
4.2e-05,0.003651,0.013303,836882.835938,3.65,0.1257,2037.772792,0.458805
5.1e-05,0.004342,0.015992,1152922.1875,3.68,0.1262,2031.422392,0.46441600000000005
5.2e-05,0.004356,0.016147,1160057.890625,3.68,0.1268,2058.235193,0.466624
4.5e-05,0.003802,0.013882,963591.585938,3.64,0.1285,2080.814394,0.46774000000000004
5.4e-05,0.004864,0.01665,1341145.710938,3.68,0.1235,1993.319991,0.45448
4.5e-05,0.004914,0.014543,914969.179688,3.62,0.1257,2042.711993,0.45503400000000005
5.5e-05,0.005419,0.018553,1407957.875,3.68,0.1243,2031.422392,0.457424
4.3e-05,0.003591,0.012975,870152.78125,3.77,0.127,2077.991993,0.47879
4e-05,0.00364,0.013598,736692.210938,3.63,0.1248,2015.899192,0.453024
4.2e-05,0.003581,0.012455,854036.84375,3.82,0.1286,2094.220793,0.49125199999999997
5.1e-05,0.004461,0.016477,1115225.46875,3.62,0.1281,2081.519993,0.46372199999999997
5.6e-05,0.004464,0.014626,1508179.03125,3.65,0.1211,1977.79679,0.442015
5.1e-05,0.003838,0.013772,1200514.054688,3.7,0.1253,2027.188792,0.46361
5.1e-05,0.004567,0.015174,1195926.054688,3.68,0.1233,2002.492791,0.45374400000000004
